Comarca,Código Comarca,Concello,Código Concello,Parroquia,Código Parroquia
Quiroga,27,Quiroga,27050,Bendilló (Santa María),2705002
Quiroga,27,Quiroga,27050,Bendollo (Santa Baia),2705003
Quiroga,27,Quiroga,27050,Bustelo de Fisteus (Santa Bárbara),2705004
Quiroga,27,Quiroga,27050,Cereixido (Santa María),2705005
Quiroga,27,Quiroga,27050,A Enciñeira (Santa Isabel),2705006
Quiroga,27,Quiroga,27050,Fisteus (San Mamede),2705007
Quiroga,27,Quiroga,27050,A Ermida (Santa María),2705008
Quiroga,27,Quiroga,27050,O Hospital (San Salvador),2705009
Quiroga,27,Quiroga,27050,Montefurado (San Miguel),2705010
Quiroga,27,Quiroga,27050,Nocedo (San Lourenzo),2705011
Quiroga,27,Quiroga,27050,Outeiro (Santa María),2705012
Quiroga,27,Quiroga,27050,Pacios da Serra (San Salvador),2705013
Quiroga,27,Quiroga,27050,Paradaseca (San Marcos),2705014
Quiroga,27,Quiroga,27050,Quintá de Lor (Santa María),2705015
Quiroga,27,Quiroga,27050,Quiroga (San Martiño),2705016
Quiroga,27,Quiroga,27050,A Seara (Santa María Madanela),2705017
Quiroga,27,Quiroga,27050,Sequeiros (Santa Mariña),2705018
Quiroga,27,Quiroga,27050,Vilanuíde (Santo Antonio),2705019
Quiroga,27,Quiroga,27050,Vilar de Lor (San Xosé),2705020
Quiroga,27,Quiroga,27050,Vilarmel (San Lourenzo),2705021
Quiroga,27,Quiroga,27050,Vilaster (Santa María),2705022
Quiroga,27,Ribas de Sil,27052,Nogueira (Nosa Señora das Neves),2705201
Quiroga,27,Ribas de Sil,27052,Peites (San Martiño),2705202
Quiroga,27,Ribas de Sil,27052,Piñeira (San Cristovo),2705203
Quiroga,27,Ribas de Sil,27052,Rairos (Santa Lucía),2705204
Quiroga,27,Ribas de Sil,27052,Ribas de Sil (San Clodio),2705205
Quiroga,27,Ribas de Sil,27052,Soutordei (Santiago),2705206
Quiroga,27,Ribas de Sil,27052,Torbeo (Santa María),2705207
Sarria,27,Láncara,27026,Armeá (San Pedro),2702601
Sarria,27,Láncara,27026,Bande (San Pedro),2702602
Sarria,27,Láncara,27026,Carracedo (San Vicente),2702603
Sarria,27,Láncara,27026,Cedrón (Santiago),2702604
Sarria,27,Láncara,27026,Galegos (Santa Mariña),2702605
Sarria,27,Láncara,27026,Lagos (Santalla),2702606
Sarria,27,Láncara,27026,Lama (Santa María),2702607
Sarria,27,Láncara,27026,Láncara (San Pedro),2702608
Sarria,27,Láncara,27026,Larín (O Salvador),2702609
Sarria,27,Láncara,27026,Monseiro (San Miguel),2702610
Sarria,27,Láncara,27026,Muro (San Xoán),2702611
Sarria,27,Láncara,27026,Neira de Cabaleiros (Santa María Madanela),2702612
Sarria,27,Láncara,27026,Oleiros (San Martiño),2702613
Sarria,27,Láncara,27026,A Pobra de San Xiao (San Xiao),2702614
Sarria,27,Láncara,27026,Río (San Martiño),2702615
Sarria,27,Láncara,27026,Ronfe (San Pedro),2702616
Sarria,27,Láncara,27026,Souto de Ferradal (Santiago),2702617
Sarria,27,Láncara,27026,Toirán (San Salvador),2702618
Sarria,27,Láncara,27026,Toldaos (San Vicente),2702619
Sarria,27,Láncara,27026,Touville (Santa María),2702620
Sarria,27,Láncara,27026,Trasliste (San Xoán),2702621
Sarria,27,Láncara,27026,Vilaesteva de Herdeiros (Santa María),2702622
Sarria,27,Láncara,27026,Vilaleo (Santa María),2702623
Sarria,27,Láncara,27026,Vilambrán (Santa María),2702624
Sarria,27,Láncara,27026,Vilarello (San Pedro),2702625
Sarria,27,Láncara,27026,Vilouzán (Santo Estevo),2702626
Sarria,27,O Incio,27024,Bardaos (San Xoán),2702401
Sarria,27,O Incio,27024,Santalla de Bardaos (San Xulián),2702402
Sarria,27,O Incio,27024,Castelo de Somoza (San Tomé),2702403
Sarria,27,O Incio,27024,A Cervela (San Cristovo),2702404
Sarria,27,O Incio,27024,Covela (San Pedro),2702405
Sarria,27,O Incio,27024,Eirexalba (Santo Estevo),2702406
Sarria,27,O Incio,27024,Goó (Santa María),2702408
Sarria,27,O Incio,27024,O Hospital (San Pedro Fiz),2702409
Sarria,27,O Incio,27024,San Pedro do Incio (San Pedro),2702410
Sarria,27,O Incio,27024,O Incio (Santa Cruz),2702411
Sarria,27,O Incio,27024,Santa Mariña do Incio (Santa Mariña),2702412
Sarria,27,O Incio,27024,Laiosa (San Martiño),2702413
Sarria,27,O Incio,27024,San Román do Mao (San Román),2702414
Sarria,27,O Incio,27024,San Salvador do Mao (San Salvador),2702415
Sarria,27,O Incio,27024,Noceda (San Xoán),2702417
Sarria,27,O Incio,27024,Pacios (Santa María),2702418
Sarria,27,O Incio,27024,Reboiro (Santa María),2702419
Sarria,27,O Incio,27024,Rendar (Santa María),2702420
Sarria,27,O Incio,27024,Rubián de Cima (San Vicenzo),2702421
Sarria,27,O Incio,27024,Sirgueiros (San Xoán),2702422
Sarria,27,O Incio,27024,Toldaos (Santiago),2702423
Sarria,27,O Incio,27024,Trascastro (Santa Eulalia),2702424
Sarria,27,O Incio,27024,Vila de Mouros (San Miguel),2702425
Sarria,27,O Incio,27024,Vilarxoán (San Lourenzo),2702426
Sarria,27,O Incio,27024,Vilasouto (San Mamede),2702427
Sarria,27,O Incio,27024,O Viso (Santa Cristina),2702428
Sarria,27,O Incio,27024,Foilebar (Santa María),2702407
Sarria,27,O Incio,27024,Santa María do Mao (Santa María),2702416
Sarria,27,O Páramo,27043,Adai (Santa Mariña),2704301
Sarria,27,O Páramo,27043,Friolfe (San Xoán),2704302
Sarria,27,O Páramo,27043,San Vicente de Gondrame (San Vicente),2704303
Sarria,27,O Páramo,27043,Gondrame (Santa María),2704304
Sarria,27,O Páramo,27043,Grallás (Santo Estevo),2704305
Sarria,27,O Páramo,27043,Moscán (Santa María Madanela),2704306
Sarria,27,O Páramo,27043,Neira (Santa María Madanela),2704307
Sarria,27,O Páramo,27043,Piñeiro (San Salvador),2704308
Sarria,27,O Páramo,27043,Reascos (Santa María),2704309
Sarria,27,O Páramo,27043,Ribas de Miño (Santiago),2704310
Sarria,27,O Páramo,27043,A Ribeira (San Mamede),2704311
Sarria,27,O Páramo,27043,Sa (Santiago),2704312
Sarria,27,O Páramo,27043,Santo André da Ribeira (San Pedro),2704313
Sarria,27,O Páramo,27043,A Torre (San Martiño),2704314
Sarria,27,O Páramo,27043,Vilafiz (Santa María),2704315
Sarria,27,O Páramo,27043,Vilarmosteiro (Santa Eufemia),2704316
Sarria,27,O Páramo,27043,Vilasante (Santa Cruz),2704317
Sarria,27,O Páramo,27043,Vileiriz (San Salvador),2704318
Sarria,27,Paradela,27042,Aldosende (Santiago),2704201
Sarria,27,Paradela,27042,Andreade (Santiago),2704202
Sarria,27,Paradela,27042,Barán (San Pedro),2704203
Sarria,27,Paradela,27042,Castro (San Mamede),2704204
Sarria,27,Paradela,27042,San Martiño de Castro (San Martiño),2704205
Sarria,27,Paradela,27042,Castro de Rei de Lemos (Santa María),2704206
Sarria,27,Paradela,27042,As Cortes (San Salvador),2704207
Sarria,27,Paradela,27042,Ferreiros (Santa María),2704208
Sarria,27,Paradela,27042,Francos (Santa María),2704209
Sarria,27,Paradela,27042,A Laxe (Santiago),2704210
Sarria,27,Paradela,27042,Loio (San Xoán),2704211
Sarria,27,Paradela,27042,Paradela (San Miguel),2704212
Sarria,27,Paradela,27042,San Vicente de Paradela (San Vicente),2704213
Sarria,27,Paradela,27042,Santa Cristina de Paradela (Santa Cristina),2704214
Sarria,27,Paradela,27042,Santalla de Paradela (Santalla),2704215
Sarria,27,Paradela,27042,San Facundo de Ribas do Miño (San Facundo),2704216
Sarria,27,Paradela,27042,Suar (San Lourenzo),2704217
Sarria,27,Paradela,27042,Vilaragunte (Santa María),2704218
Sarria,27,Samos,27055,San Xil de Carballo (San Xil),2705501
Sarria,27,Samos,27055,Castroncán (Santa Marta),2705502
Sarria,27,Samos,27055,San Mamede do Couto (San Mamede),2705503
Sarria,27,Samos,27055,Estraxiz (Santiago),2705504
Sarria,27,Samos,27055,Formigueiros (Santiago),2705505
Sarria,27,Samos,27055,Freixo (San Silvestre),2705506
Sarria,27,Samos,27055,Frollais (San Miguel),2705507
Sarria,27,Samos,27055,Gundriz (Santo André),2705508
Sarria,27,Samos,27055,Loureiro (Santa María),2705509
Sarria,27,Samos,27055,Lousada (San Martiño),2705510
Sarria,27,Samos,27055,San Cristovo de Lóuzara (San Cristovo),2705511
Sarria,27,Samos,27055,San Xoán de Lóuzara (San Xoán),2705512
Sarria,27,Samos,27055,Montán (Santa María),2705513
Sarria,27,Samos,27055,Pascais (Santalla),2705514
Sarria,27,Samos,27055,San Cristovo do Real (San Cristovo),2705515
Sarria,27,Samos,27055,San Martiño do Real (San Martiño),2705516
Sarria,27,Samos,27055,Reiriz (Santo Estevo),2705517
Sarria,27,Samos,27055,Renche (Santiago),2705518
Sarria,27,Samos,27055,Romelle (San Martiño),2705519
Sarria,27,Samos,27055,Samos (Santa Xertrude),2705520
Sarria,27,Samos,27055,Santalla (San Xosé),2705521
Sarria,27,Samos,27055,Suñide (Santa María),2705522
Sarria,27,Samos,27055,Teivilide (San Xulián),2705523
Sarria,27,Samos,27055,Zoó (Santiago),2705524
Sarria,27,Sarria,27057,Sarria,2705700
Sarria,27,Sarria,27057,Albán (Santa María),2705701
Sarria,27,Sarria,27057,Santalla de Arxemil (Santalla),2705702
Sarria,27,Sarria,27057,Barbadelo (Santiago),2705703
Sarria,27,Sarria,27057,Belante (Santa María),2705704
Sarria,27,Sarria,27057,Betote (San Vicenzo),2705705
Sarria,27,Sarria,27057,Biville (San Miguel),2705706
Sarria,27,Sarria,27057,Calvor (Santo Estevo),2705707
Sarria,27,Sarria,27057,O Camiño (San Mamede),2705708
Sarria,27,Sarria,27057,Castelo dos Infantes (Santiago),2705709
Sarria,27,Sarria,27057,Cesar (San Salvador),2705710
Sarria,27,Sarria,27057,Corvelle (Santa María),2705711
Sarria,27,Sarria,27057,A Chanca (San Mamede),2705712
Sarria,27,Sarria,27057,Chorente (San Xulián),2705713
Sarria,27,Sarria,27057,Fafián (San Xoán),2705714
Sarria,27,Sarria,27057,Ferreiros (San Sadurniño),2705715
Sarria,27,Sarria,27057,Fontao (San Martiño),2705716
Sarria,27,Sarria,27057,Frades (San Xulián),2705717
Sarria,27,Sarria,27057,San Pedro de Froián (San Pedro),2705718
Sarria,27,Sarria,27057,San Sadurniño de Froián (San Sadurniño),2705719
Sarria,27,Sarria,27057,San Vicenzo de Froián (San Vicenzo),2705720
Sarria,27,Sarria,27057,Goián (San Miguel),2705721
Sarria,27,Sarria,27057,Lier (Santa María),2705722
Sarria,27,Sarria,27057,Louseiro (San Martiño),2705723
Sarria,27,Sarria,27057,Loureiro (San Martiño),2705724
Sarria,27,Sarria,27057,Lousadela (Santo Estevo),2705725
Sarria,27,Sarria,27057,Maside (San Pedro),2705726
Sarria,27,Sarria,27057,Santo Estevo do Mato (Santo Estevo),2705727
Sarria,27,Sarria,27057,O Mato (San Salvador),2705728
Sarria,27,Sarria,27057,Meixente (San Xulián),2705729
Sarria,27,Sarria,27057,Nespereira (Santiago),2705730
Sarria,27,Sarria,27057,Ortoá (Santa María),2705731
Sarria,27,Sarria,27057,Santo André de Paradela (Santo André),2705732
Sarria,27,Sarria,27057,San Salvador da Pena (San Salvador),2705733
Sarria,27,Sarria,27057,A Pena (Santa María),2705734
Sarria,27,Sarria,27057,A Pinza (San Salvador),2705735
Sarria,27,Sarria,27057,Piñeira (San Miguel),2705736
Sarria,27,Sarria,27057,San Fiz de Reimóndez (San Fiz),2705737
Sarria,27,Sarria,27057,Requeixo (San Martiño),2705738
Sarria,27,Sarria,27057,Rubín (Santa Mariña),2705739
Sarria,27,Sarria,27057,Santo Antolín (Santa Eufemia),2705740
Sarria,27,Sarria,27057,Seteventos (San Pedro),2705742
Sarria,27,Sarria,27057,San Xulián da Veiga (San Xulián),2705743
Sarria,27,Sarria,27057,A Veiga (Santiago),2705744
Sarria,27,Sarria,27057,Vilamaior (Santa María),2705745
Sarria,27,Sarria,27057,San Fiz de Vilapedre (San Fiz),2705746
Sarria,27,Sarria,27057,San Miguel de Vilapedre (San Miguel),2705747
Sarria,27,Sarria,27057,Vilar (Santa María),2705748
Sarria,27,Sarria,27057,Vilar de Sarria (San Salvador),2705749
Sarria,27,Sarria,27057,Farbán (Santiago),2705750
Sarria,27,Triacastela,27062,Santalla de Alfoz (Santalla),2706201
Sarria,27,Triacastela,27062,A Balsa (San Breixo),2706202
Sarria,27,Triacastela,27062,Cancelo (San Cristovo),2706203
Sarria,27,Triacastela,27062,Lamas do Biduedo (Santo Isidro),2706204
Sarria,27,Triacastela,27062,O Monte (Santa María),2706205
